geneid	15948X1	15948X2	15948X3	15948X4	15948X5	15948X6	15948X7	15948X8	15948X9	15948X10
ENSMUSG00000094349	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000094350	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000094351	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000094352	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000094353	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000094354	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000094356	0	0	0	0	0	0	2	0	0	0
ENSMUSG00000094357	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000094358	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000094359	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000094360	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000094361	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000094362	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000094363	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000094364	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000094365	0	0	0	0	0	0	2	1	0	0
ENSMUSG00000094366	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000094367	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000094369	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000094370	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000094371	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000094372	0	0	0	0	1	0	0	0	0	0
ENSMUSG00000094374	0	0	1	0	1	0	0	0	0	0
ENSMUSG00000094377	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000094378	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000094379	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000094380	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000094381	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000094382	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000094383	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000094384	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000094385	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000094386	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000094388	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000094389	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000094390	0	0	0	0	0	1	0	0	0	0
ENSMUSG00000094391	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000094392	1	0	2	0	0	0	1	1	0	0
ENSMUSG00000094394	0	0	0	0	0	0	0	0	0	2
ENSMUSG00000094396	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000094399	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000094400	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000094401	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000094402	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000094403	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000094404	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000094405	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000094406	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000094407	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000094408	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000094409	0	0	0	0	0	0	1	0	0	0
ENSMUSG00000094410	5	6	38	18	8	20	64	23	11	13
ENSMUSG00000094411	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000094412	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000094413	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000094416	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000094417	0	0	0	0	0	0	1	0	0	0
ENSMUSG00000094419	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000094420	0	0	0	0	0	0	0	2	0	0
ENSMUSG00000094421	0	0	1	0	0	1	2	0	1	0
ENSMUSG00000094422	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000094423	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000094424	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000094426	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000094427	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000094428	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000094429	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000094430	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000094431	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000094432	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000094433	0	0	2	0	0	0	1	0	0	1
ENSMUSG00000094435	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000094436	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000094437	0	0	0	0	0	0	2	0	0	0
ENSMUSG00000094438	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000094439	0	0	1	0	0	0	0	0	0	0
ENSMUSG00000094440	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000094441	21	25	106	31	27	84	148	51	35	30
ENSMUSG00000094442	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000094443	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000094444	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000094445	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000094446	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000094447	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000094449	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000094452	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000094454	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000094455	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000094456	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000094457	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000094458	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000094460	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000094461	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000094462	0	0	0	0	0	0	1	1	0	0
ENSMUSG00000094463	1	1	2	0	1	2	4	2	1	1
ENSMUSG00000094464	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000094465	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000094466	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000094467	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000094468	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000094470	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000094471	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000094472	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000094473	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000094474	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000094475	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000094476	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000094477	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000094478	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000094481	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000094482	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000094483	109	222	745	211	176	443	1147	440	306	209
ENSMUSG00000094484	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000094485	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000094486	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000094487	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000094488	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000094489	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000094491	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000094493	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000094494	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000094496	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000094497	1	0	0	0	0	0	0	0	0	0
ENSMUSG00000094498	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000094499	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000094500	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000094501	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000094502	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000094504	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000094505	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000094506	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000094507	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000094508	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000094509	0	0	1	0	0	0	0	0	0	0
ENSMUSG00000094510	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000094511	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000094513	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000094514	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000094515	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000094516	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000094520	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000094521	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000094522	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000094523	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000094524	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000094525	0	0	1	0	0	0	0	0	0	0
ENSMUSG00000094526	0	0	0	0	0	0	0	2	0	0
ENSMUSG00000094527	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000094528	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000094529	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000094530	1	2	12	0	1	9	19	2	4	2
ENSMUSG00000094531	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000094532	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000094533	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000094534	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000094535	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000094537	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000094538	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000094539	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000094540	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000094541	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000094542	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000094543	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000094545	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000094546	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000094548	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000094550	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000094551	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000094552	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000094553	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000094554	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000094555	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000094556	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000094557	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000094558	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000094559	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000094560	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000094561	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000094562	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000094563	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000094564	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000094565	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000094566	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000094567	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000094568	1	2	5	2	0	4	9	5	0	1
ENSMUSG00000094569	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000094570	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000094571	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000094572	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000094573	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000094574	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000094575	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000094576	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000094577	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000094578	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000094579	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000094581	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000094582	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000094584	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000094585	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000094586	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000094587	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000094588	0	0	0	1	0	0	0	0	0	0
ENSMUSG00000094589	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000094590	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000094592	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000094593	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000094594	0	0	1	0	0	0	1	0	0	0
ENSMUSG00000094595	0	0	1	3	0	3	6	0	1	0
ENSMUSG00000094596	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000094597	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000094598	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000094599	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000094601	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000094602	0	0	0	1	0	0	0	0	0	0
ENSMUSG00000094603	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000094604	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000094605	2	4	3	2	1	1	2	1	0	0
ENSMUSG00000094606	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000094607	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000094608	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000094609	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000094610	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000094612	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000094613	0	0	0	0	0	0	1	0	0	1
ENSMUSG00000094615	0	0	1	0	0	1	0	0	0	0
ENSMUSG00000094616	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000094618	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000094619	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000094620	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000094621	0	0	0	0	0	0	1	0	0	0
ENSMUSG00000094622	3	1	10	1	4	6	8	6	5	2
ENSMUSG00000094623	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000094624	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000094625	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000094626	0	0	0	0	0	0	1	0	0	0
ENSMUSG00000094627	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000094628	0	0	0	0	0	2	4	0	0	0
ENSMUSG00000094630	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000094631	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000094632	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000094634	0	1	0	0	0	0	2	1	0	1
ENSMUSG00000094635	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000094636	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000094637	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000094638	1	1	0	0	2	1	4	2	1	0
ENSMUSG00000094639	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000094641	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000094642	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000094643	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000094647	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000094648	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000094649	1	0	0	0	0	0	1	0	0	1
ENSMUSG00000094650	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000094651	1	0	0	2	0	0	2	3	0	1
ENSMUSG00000094652	0	0	0	0	0	1	1	0	0	0
ENSMUSG00000094654	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000094655	1	1	8	2	1	4	9	1	3	0
ENSMUSG00000094656	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000094657	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000094658	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000094659	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000094660	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000094661	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000094662	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000094663	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000094664	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000094665	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000094667	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000094668	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000094669	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000094670	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000094672	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000094673	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000094675	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000094676	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000094677	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000094678	0	0	0	0	0	1	0	0	0	0
ENSMUSG00000094679	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000094680	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000094681	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000094682	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000094683	0	1	0	1	0	2	4	0	1	0
ENSMUSG00000094684	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000094685	1	1	2	1	0	3	5	3	0	1
ENSMUSG00000094686	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000094687	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000094688	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000094689	0	0	0	0	0	0	1	0	0	0
ENSMUSG00000094690	0	0	0	0	0	0	10	3	1	0
ENSMUSG00000094691	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000094692	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000094693	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000094694	0	0	3	0	0	0	0	0	0	0
ENSMUSG00000094695	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000094696	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000094698	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000094699	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000094700	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000094701	0	0	0	0	0	1	0	0	0	0
ENSMUSG00000094702	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000094703	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000094704	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000094706	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000094707	1	0	2	5	0	0	6	0	0	0
ENSMUSG00000094708	0	0	0	0	0	1	4	0	0	0
ENSMUSG00000094709	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000094710	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000094712	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000094713	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000094714	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000094715	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000094717	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000094718	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000094719	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000094720	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000094721	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000094722	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000094723	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000094724	0	2	6	0	4	6	5	3	2	1
ENSMUSG00000094725	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000094726	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000094727	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000094728	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000094729	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000094730	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000094732	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000094733	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000094734	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000094735	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000094736	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000094737	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000094738	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000094739	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000094741	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000094743	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000094745	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000094746	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000094747	0	0	0	0	0	0	0	0	1	0
ENSMUSG00000094748	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000094750	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000094751	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000094752	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000094753	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000094754	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000094755	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000094757	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000094758	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000094759	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000094760	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000094762	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000094763	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000094764	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000094765	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000094766	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000094767	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000094768	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000094771	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000094772	0	0	1	2	1	0	0	2	0	0
ENSMUSG00000094773	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000094775	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000094777	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000094778	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000094779	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000094780	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000094782	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000094784	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000094785	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000094786	48	57	142	48	60	136	185	51	52	45
ENSMUSG00000094787	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000094789	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000094790	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000094791	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000094792	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000094793	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000094794	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000094796	0	0	0	0	0	0	1	0	0	0
ENSMUSG00000094797	0	0	2	0	0	0	0	0	0	1
ENSMUSG00000094799	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000094800	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000094801	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000094802	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000094803	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000094804	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000094805	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000094806	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000094807	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000094808	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000094810	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000094811	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000094812	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000094813	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000094814	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000094815	0	0	0	0	0	0	2	0	0	0
ENSMUSG00000094817	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000094818	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000094819	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000094820	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000094821	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000094822	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000094823	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000094824	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000094825	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000094826	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000094827	0	0	0	0	0	0	1	0	0	0
ENSMUSG00000094828	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000094829	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000094830	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000094831	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000094832	0	1	0	0	0	0	0	1	0	1
ENSMUSG00000094833	0	0	1	1	0	0	0	0	0	0
ENSMUSG00000094834	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000094836	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000094837	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000094838	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000094840	0	0	1	1	0	1	2	1	0	0
ENSMUSG00000094841	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000094842	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000094843	0	0	0	0	0	1	1	1	0	0
ENSMUSG00000094845	0	0	1	0	0	1	1	1	0	0
ENSMUSG00000094846	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000094847	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000094848	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000094849	0	0	0	0	0	0	0	2	0	0
ENSMUSG00000094850	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000094852	1	0	2	1	0	1	9	4	0	1
ENSMUSG00000094854	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000094855	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000094856	0	0	0	0	0	0	2	0	0	0
ENSMUSG00000094858	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000094860	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000094861	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000094862	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000094864	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000094865	0	0	0	0	0	0	0	0	0	0
